"","id","ta","tabin","grpvar","term","grp","condval","condsd","phase","contingency","half","phase_str","half_str","abscondval","slope"
"89","ss27",-13.016451651083,"lowAnx","id","trno","ss27",-0.0142151980706228,0.0158473984646341,"ext","60/40","first","ext","first",0.0142151980706228,0.0142151980706228
"90","ss28",-2.01645165108297,"lowAnx","id","trno","ss28",-0.0472882841324714,0.0158473984646341,"ext","60/40","first","ext","first",0.0472882841324714,0.0472882841324714
"91","ss29",-0.0164516510829671,"hiAnx","id","trno","ss29",-0.0558165243217023,0.0201580060703454,"ext","60/40","first","ext","first",0.0558165243217023,0.0558165243217023
"92","ss3",5.98354834891703,"hiAnx","id","trno","ss3",-0.0170034584903179,0.0250615829646121,"ext","60/40","first","ext","first",0.0170034584903179,0.0170034584903179
"93","ss30",12.983548348917,"hiAnx","id","trno","ss30",-0.0574904964926536,0.0158473984646341,"ext","60/40","first","ext","first",0.0574904964926536,0.0574904964926536
"94","ss32",-13.016451651083,"lowAnx","id","trno","ss32",-0.00705702829956455,0.0201580060703454,"ext","60/40","first","ext","first",0.00705702829956455,0.00705702829956455
"95","ss33",-3.01645165108297,"lowAnx","id","trno","ss33",0.0381354069134738,0.0250615829646121,"ext","60/40","first","ext","first",0.0381354069134738,0.0381354069134738
"96","ss34",12.983548348917,"hiAnx","id","trno","ss34",-0.000298150805693592,0.0250615829646121,"ext","60/40","first","ext","first",0.000298150805693592,0.000298150805693592
"97","ss35",-1.01645165108297,"lowAnx","id","trno","ss35",0.00920361855584591,0.0158473984646341,"ext","60/40","first","ext","first",0.00920361855584591,0.00920361855584591
"98","ss36",-3.01645165108297,"lowAnx","id","trno","ss36",-0.010203510184696,0.0158473984646341,"ext","60/40","first","ext","first",0.010203510184696,0.010203510184696
"99","ss37",12.983548348917,"hiAnx","id","trno","ss37",-0.0328205660608913,0.0158473984646341,"ext","60/40","first","ext","first",0.0328205660608913,0.0328205660608913
"100","ss38",-20.016451651083,"lowAnx","id","trno","ss38",-0.0249041322109546,0.0158473984646341,"ext","60/40","first","ext","first",0.0249041322109546,0.0249041322109546
"101","ss39",-7.01645165108297,"lowAnx","id","trno","ss39",0.00582901435662284,0.0158473984646341,"ext","60/40","first","ext","first",0.00582901435662284,0.00582901435662284
"102","ss40",15.983548348917,"hiAnx","id","trno","ss40",-0.0355145276771356,0.0201580060703454,"ext","60/40","first","ext","first",0.0355145276771356,0.0355145276771356
"103","ss41",1.98354834891703,"hiAnx","id","trno","ss41",-0.0191281910635535,0.0158473984646341,"ext","60/40","first","ext","first",0.0191281910635535,0.0191281910635535
"104","ss42",6.98354834891703,"hiAnx","id","trno","ss42",-0.0104512918736465,0.0250615829646121,"ext","60/40","first","ext","first",0.0104512918736465,0.0104512918736465
"105","ss5",26.983548348917,"hiAnx","id","trno","ss5",-0.00427389743699468,0.0158473984646341,"ext","60/40","first","ext","first",0.00427389743699468,0.00427389743699468
"106","ss7",19.983548348917,"hiAnx","id","trno","ss7",0.0124301485744008,0.0158473984646341,"ext","60/40","first","ext","first",0.0124301485744008,0.0124301485744008
"107","ss8",-20.016451651083,"lowAnx","id","trno","ss8",-0.0362785579668449,0.0158473984646341,"ext","60/40","first","ext","first",0.0362785579668449,0.0362785579668449
"108","ss9",0.983548348917033,"hiAnx","id","trno","ss9",0.00024981978262573,0.0158473984646341,"ext","60/40","first","ext","first",0.00024981978262573,0.00024981978262573
"109","ss10",15.983548348917,"hiAnx","id","trno","ss10",0.0260524794671565,0.0239385543407906,"ext","60/40","second","ext","second",0.0260524794671565,0.0260524794671565
"110","ss12",4.98354834891703,"hiAnx","id","trno","ss12",-0.00389170637734455,0.0284299476334603,"ext","60/40","second","ext","second",0.00389170637734455,0.00389170637734455
"111","ss13",-13.016451651083,"lowAnx","id","trno","ss13",-0.0133345769272902,0.0149524037214132,"ext","60/40","second","ext","second",0.0133345769272902,0.0133345769272902
"112","ss14",3.98354834891703,"hiAnx","id","trno","ss14",-0.0127695491154736,0.0239385543407906,"ext","60/40","second","ext","second",0.0127695491154736,0.0127695491154736
"113","ss15",-3.01645165108297,"lowAnx","id","trno","ss15",-0.0468310210391224,0.0149524037214132,"ext","60/40","second","ext","second",0.0468310210391224,0.0468310210391224
"114","ss16",-10.016451651083,"lowAnx","id","trno","ss16",-0.00405753363830296,0.0284299476334603,"ext","60/40","second","ext","second",0.00405753363830296,0.00405753363830296
"115","ss17",8.98354834891703,"hiAnx","id","trno","ss17",-0.0767523214802273,0.0149524037214132,"ext","60/40","second","ext","second",0.0767523214802273,0.0767523214802273
"116","ss18",-6.01645165108297,"lowAnx","id","trno","ss18",-0.0311296756136693,0.0239385543407906,"ext","60/40","second","ext","second",0.0311296756136693,0.0311296756136693
"117","ss19",-6.01645165108297,"lowAnx","id","trno","ss19",-0.00263218638072782,0.0149524037214132,"ext","60/40","second","ext","second",0.00263218638072782,0.00263218638072782
"118","ss20",-11.016451651083,"lowAnx","id","trno","ss20",-0.00785850506823625,0.0149524037214132,"ext","60/40","second","ext","second",0.00785850506823625,0.00785850506823625
"119","ss21",9.98354834891703,"hiAnx","id","trno","ss21",-0.0308272935887159,0.0149524037214132,"ext","60/40","second","ext","second",0.0308272935887159,0.0308272935887159
"120","ss22",11.983548348917,"hiAnx","id","trno","ss22",-0.00314234929119609,0.0168365994309803,"ext","60/40","second","ext","second",0.00314234929119609,0.00314234929119609
"121","ss23",3.98354834891703,"hiAnx","id","trno","ss23",-0.0537018784495705,0.0149524037214132,"ext","60/40","second","ext","second",0.0537018784495705,0.0537018784495705
"122","ss24",-13.016451651083,"lowAnx","id","trno","ss24",0.00741945257328421,0.0149524037214132,"ext","60/40","second","ext","second",0.00741945257328421,0.00741945257328421
"123","ss25",-0.0164516510829671,"hiAnx","id","trno","ss25",0.0165364372476631,0.0149524037214132,"ext","60/40","second","ext","second",0.0165364372476631,0.0165364372476631
"124","ss26",9.98354834891703,"hiAnx","id","trno","ss26",-0.0280009661479144,0.0239385543407906,"ext","60/40","second","ext","second",0.0280009661479144,0.0280009661479144
"125","ss27",-13.016451651083,"lowAnx","id","trno","ss27",-0.0175443354399535,0.0149524037214132,"ext","60/40","second","ext","second",0.0175443354399535,0.0175443354399535
"126","ss28",-2.01645165108297,"lowAnx","id","trno","ss28",-0.0019839152108802,0.0149524037214132,"ext","60/40","second","ext","second",0.0019839152108802,0.0019839152108802
"127","ss29",-0.0164516510829671,"hiAnx","id","trno","ss29",-0.017533171173264,0.0168365994309803,"ext","60/40","second","ext","second",0.017533171173264,0.017533171173264
"128","ss3",5.98354834891703,"hiAnx","id","trno","ss3",0.000813737150051678,0.0114039326146385,"ext","60/40","second","ext","second",0.000813737150051678,0.000813737150051678
"129","ss30",12.983548348917,"hiAnx","id","trno","ss30",-0.0463903948063646,0.0149524037214132,"ext","60/40","second","ext","second",0.0463903948063646,0.0463903948063646
"130","ss32",-13.016451651083,"lowAnx","id","trno","ss32",-0.00203405590407077,0.0168365994309803,"ext","60/40","second","ext","second",0.00203405590407077,0.00203405590407077
"131","ss33",-3.01645165108297,"lowAnx","id","trno","ss33",0.0085530976560474,0.0114039326146385,"ext","60/40","second","ext","second",0.0085530976560474,0.0085530976560474
"132","ss34",12.983548348917,"hiAnx","id","trno","ss34",-0.0237177061790442,0.0114039326146385,"ext","60/40","second","ext","second",0.0237177061790442,0.0237177061790442
"133","ss35",-1.01645165108297,"lowAnx","id","trno","ss35",-0.00877525553134208,0.0284299476334603,"ext","60/40","second","ext","second",0.00877525553134208,0.00877525553134208
"134","ss36",-3.01645165108297,"lowAnx","id","trno","ss36",-0.00331104699442646,0.0239385543407906,"ext","60/40","second","ext","second",0.00331104699442646,0.00331104699442646
"135","ss37",12.983548348917,"hiAnx","id","trno","ss37",0.0175086267227392,0.0149524037214132,"ext","60/40","second","ext","second",0.0175086267227392,0.0175086267227392
"136","ss38",-20.016451651083,"lowAnx","id","trno","ss38",0.00408974042012456,0.0149524037214132,"ext","60/40","second","ext","second",0.00408974042012456,0.00408974042012456
"137","ss39",-7.01645165108297,"lowAnx","id","trno","ss39",-0.00133655525404767,0.0239385543407906,"ext","60/40","second","ext","second",0.00133655525404767,0.00133655525404767
"138","ss40",15.983548348917,"hiAnx","id","trno","ss40",-0.00790053389979499,0.0168365994309803,"ext","60/40","second","ext","second",0.00790053389979499,0.00790053389979499
"139","ss41",1.98354834891703,"hiAnx","id","trno","ss41",-0.00609911704055923,0.0149524037214132,"ext","60/40","second","ext","second",0.00609911704055923,0.00609911704055923
"140","ss42",6.98354834891703,"hiAnx","id","trno","ss42",-0.00875898350799898,0.0114039326146385,"ext","60/40","second","ext","second",0.00875898350799898,0.00875898350799898
"141","ss5",26.983548348917,"hiAnx","id","trno","ss5",0.00138026206837478,0.0284299476334603,"ext","60/40","second","ext","second",0.00138026206837478,0.00138026206837478
"142","ss7",19.983548348917,"hiAnx","id","trno","ss7",-0.0397118588080016,0.0239385543407906,"ext","60/40","second","ext","second",0.0397118588080016,0.0397118588080016
"143","ss8",-20.016451651083,"lowAnx","id","trno","ss8",-0.0092701791521805,0.0284299476334603,"ext","60/40","second","ext","second",0.0092701791521805,0.0092701791521805
"144","ss9",0.983548348917033,"hiAnx","id","trno","ss9",0.00948918989994077,0.0239385543407906,"ext","60/40","second","ext","second",0.00948918989994077,0.00948918989994077
"145","f04",-1.01645165108297,"lowAnx","id","trno","f04",0.0313376094870047,0.0153380211665009,"acq","75/25","first","acq","first",0.0313376094870047,0.0313376094870047
"146","f12",-3.01645165108297,"lowAnx","id","trno","f12",0.0220219681092399,0.0153380211665009,"acq","75/25","first","acq","first",0.0220219681092399,0.0220219681092399
"147","f15",-15.016451651083,"lowAnx","id","trno","f15",0.0336429969957723,0.0153380211665009,"acq","75/25","first","acq","first",0.0336429969957723,0.0336429969957723
"148","f20",-14.016451651083,"lowAnx","id","trno","f20",0.0767852880561402,0.0153380211665009,"acq","75/25","first","acq","first",0.0767852880561402,0.0767852880561402
"149","f27",2.98354834891703,"hiAnx","id","trno","f27",0.0815639536292379,0.0153380211665009,"acq","75/25","first","acq","first",0.0815639536292379,0.0815639536292379
"150","f31",-2.01645165108297,"lowAnx","id","trno","f31",0.0173869416663391,0.0153380211665009,"acq","75/25","first","acq","first",0.0173869416663391,0.0173869416663391
"151","f36",0.983548348917033,"hiAnx","id","trno","f36",0.00329608763238188,0.0153380211665009,"acq","75/25","first","acq","first",0.00329608763238188,0.00329608763238188
"152","f38",11.983548348917,"hiAnx","id","trno","f38",-0.00265126108692122,0.0153380211665009,"acq","75/25","first","acq","first",0.00265126108692122,0.00265126108692122
"153","f40",-10.016451651083,"lowAnx","id","trno","f40",0.0891099681743381,0.0153380211665009,"acq","75/25","first","acq","first",0.0891099681743381,0.0891099681743381
"154","f42",-8.01645165108297,"lowAnx","id","trno","f42",0.0428738501182866,0.0153380211665009,"acq","75/25","first","acq","first",0.0428738501182866,0.0428738501182866
"155","m01",-6.01645165108297,"lowAnx","id","trno","m01",0.0756596293292267,0.0153380211665009,"acq","75/25","first","acq","first",0.0756596293292267,0.0756596293292267
"156","m08",-1.01645165108297,"lowAnx","id","trno","m08",0.0473460712449628,0.0153380211665009,"acq","75/25","first","acq","first",0.0473460712449628,0.0473460712449628
"157","m14",-0.0164516510829671,"hiAnx","id","trno","m14",-0.0191507487329893,0.0153380211665009,"acq","75/25","first","acq","first",0.0191507487329893,0.0191507487329893
"158","m22",9.98354834891703,"hiAnx","id","trno","m22",0.0781000397656795,0.0153380211665009,"acq","75/25","first","acq","first",0.0781000397656795,0.0781000397656795
"159","m26",4.98354834891703,"hiAnx","id","trno","m26",0.00730221822048614,0.0153380211665009,"acq","75/25","first","acq","first",0.00730221822048614,0.00730221822048614
"160","m27",-10.016451651083,"lowAnx","id","trno","m27",0.0754213144314333,0.0153380211665009,"acq","75/25","first","acq","first",0.0754213144314333,0.0754213144314333
"161","m29",1.98354834891703,"hiAnx","id","trno","m29",-0.0010176806657102,0.0153380211665009,"acq","75/25","first","acq","first",0.0010176806657102,0.0010176806657102
"162","m34",-7.01645165108297,"lowAnx","id","trno","m34",0.0488682498721876,0.0153380211665009,"acq","75/25","first","acq","first",0.0488682498721876,0.0488682498721876
"163","m39",3.98354834891703,"hiAnx","id","trno","m39",0.0204370359047958,0.0153380211665009,"acq","75/25","first","acq","first",0.0204370359047958,0.0204370359047958
"164","m40",-7.01645165108297,"lowAnx","id","trno","m40",0.0247209397065482,0.0153380211665009,"acq","75/25","first","acq","first",0.0247209397065482,0.0247209397065482
"165","m41",-11.016451651083,"lowAnx","id","trno","m41",0.0064676731364722,0.0153380211665009,"acq","75/25","first","acq","first",0.0064676731364722,0.0064676731364722
"166","m43",-8.01645165108297,"lowAnx","id","trno","m43",0.0987810066346236,0.0153380211665009,"acq","75/25","first","acq","first",0.0987810066346236,0.0987810066346236
"167","pl10",-9.01645165108297,"lowAnx","id","trno","pl10",0.0367578427943436,0.0265297883928834,"acq","75/25","first","acq","first",0.0367578427943436,0.0367578427943436
"168","pl11",11.983548348917,"hiAnx","id","trno","pl11",-0.0111383651599005,0.0265297883928834,"acq","75/25","first","acq","first",0.0111383651599005,0.0111383651599005
"169","pl12",-3.01645165108297,"lowAnx","id","trno","pl12",0.0288803298101193,0.023282166085135,"acq","75/25","first","acq","first",0.0288803298101193,0.0288803298101193
"170","pl13",5.98354834891703,"hiAnx","id","trno","pl13",0.0393051710154842,0.0153380211665009,"acq","75/25","first","acq","first",0.0393051710154842,0.0393051710154842
"171","pl14",-14.016451651083,"lowAnx","id","trno","pl14",0.0204062437633374,0.023282166085135,"acq","75/25","first","acq","first",0.0204062437633374,0.0204062437633374
"172","pl15",4.98354834891703,"hiAnx","id","trno","pl15",0.06138695392221,0.0265297883928834,"acq","75/25","first","acq","first",0.06138695392221,0.06138695392221
"173","pl16",4.98354834891703,"hiAnx","id","trno","pl16",0.0274442973687565,0.0153380211665009,"acq","75/25","first","acq","first",0.0274442973687565,0.0274442973687565
"174","pl17",10.983548348917,"hiAnx","id","trno","pl17",0.000672455836844443,0.0153380211665009,"acq","75/25","first","acq","first",0.000672455836844443,0.000672455836844443
"175","pl18",-9.01645165108297,"lowAnx","id","trno","pl18",0.0419749491745606,0.0265297883928834,"acq","75/25","first","acq","first",0.0419749491745606,0.0419749491745606
"176","pl19",-9.01645165108297,"lowAnx","id","trno","pl19",0.0728734959811742,0.0265297883928834,"acq","75/25","first","acq","first",0.0728734959811742,0.0728734959811742
"177","pl20",-9.01645165108297,"lowAnx","id","trno","pl20",-0.0263801620402534,0.0153380211665009,"acq","75/25","first","acq","first",0.0263801620402534,0.0263801620402534
"178","pl21",8.98354834891703,"hiAnx","id","trno","pl21",0.0751776531447154,0.0265297883928834,"acq","75/25","first","acq","first",0.0751776531447154,0.0751776531447154
"179","pl22",3.98354834891703,"hiAnx","id","trno","pl22",0.0315263200040301,0.0153380211665009,"acq","75/25","first","acq","first",0.0315263200040301,0.0315263200040301
"180","pl23",-16.016451651083,"lowAnx","id","trno","pl23",0.0230005347890512,0.0153380211665009,"acq","75/25","first","acq","first",0.0230005347890512,0.0230005347890512
"181","pl24",4.48354834891703,"hiAnx","id","trno","pl24",0.0222349198648515,0.0265297883928834,"acq","75/25","first","acq","first",0.0222349198648515,0.0222349198648515
"182","pl25",-10.016451651083,"lowAnx","id","trno","pl25",0.0437796976622642,0.0153380211665009,"acq","75/25","first","acq","first",0.0437796976622642,0.0437796976622642
"183","pl26",-14.016451651083,"lowAnx","id","trno","pl26",0.00271072257551087,0.0153380211665009,"acq","75/25","first","acq","first",0.00271072257551087,0.00271072257551087
"184","pl27",3.98354834891703,"hiAnx","id","trno","pl27",-0.000464983361695936,0.023282166085135,"acq","75/25","first","acq","first",0.000464983361695936,0.000464983361695936
"185","pl28",-0.0164516510829671,"hiAnx","id","trno","pl28",0.0161530794498325,0.0265297883928834,"acq","75/25","first","acq","first",0.0161530794498325,0.0161530794498325
"186","pl29",5.98354834891703,"hiAnx","id","trno","pl29",0.0117823095690336,0.0265297883928834,"acq","75/25","first","acq","first",0.0117823095690336,0.0117823095690336
"187","pl3",-15.016451651083,"lowAnx","id","trno","pl3",0.0547264317986917,0.0265297883928834,"acq","75/25","first","acq","first",0.0547264317986917,0.0547264317986917
"188","pl30",-10.016451651083,"lowAnx","id","trno","pl30",0.0907948693261685,0.0265297883928834,"acq","75/25","first","acq","first",0.0907948693261685,0.0907948693261685
"189","pl33",-18.016451651083,"lowAnx","id","trno","pl33",0.0330995406058727,0.0265297883928834,"acq","75/25","first","acq","first",0.0330995406058727,0.0330995406058727
"190","pl34",16.983548348917,"hiAnx","id","trno","pl34",0.0596982186058666,0.0153380211665009,"acq","75/25","first","acq","first",0.0596982186058666,0.0596982186058666
"191","pl4",6.98354834891703,"hiAnx","id","trno","pl4",0.0235208258420814,0.0265297883928834,"acq","75/25","first","acq","first",0.0235208258420814,0.0235208258420814
"192","pl5",9.98354834891703,"hiAnx","id","trno","pl5",0.0477208460570043,0.0265297883928834,"acq","75/25","first","acq","first",0.0477208460570043,0.0477208460570043
"193","pl6",-5.01645165108297,"lowAnx","id","trno","pl6",0.0157948865668549,0.0265297883928834,"acq","75/25","first","acq","first",0.0157948865668549,0.0157948865668549
"194","pl7",-3.01645165108297,"lowAnx","id","trno","pl7",-0.00569496235599943,0.023282166085135,"acq","75/25","first","acq","first",0.00569496235599943,0.00569496235599943
"195","pl8",21.983548348917,"hiAnx","id","trno","pl8",0.0332777582676704,0.0153380211665009,"acq","75/25","first","acq","first",0.0332777582676704,0.0332777582676704
"196","ss10",15.983548348917,"hiAnx","id","trno","ss10",0.0454635027513109,0.023282166085135,"acq","75/25","first","acq","first",0.0454635027513109,0.0454635027513109
"197","ss12",4.98354834891703,"hiAnx","id","trno","ss12",0.00376296455515697,0.0153380211665009,"acq","75/25","first","acq","first",0.00376296455515697,0.00376296455515697
"198","ss13",-13.016451651083,"lowAnx","id","trno","ss13",-0.00254814411041916,0.0175789090447558,"acq","75/25","first","acq","first",0.00254814411041916,0.00254814411041916
"199","ss14",3.98354834891703,"hiAnx","id","trno","ss14",0.0702566741421918,0.023282166085135,"acq","75/25","first","acq","first",0.0702566741421918,0.0702566741421918
"200","ss15",-3.01645165108297,"lowAnx","id","trno","ss15",0.0347277241376952,0.0153380211665009,"acq","75/25","first","acq","first",0.0347277241376952,0.0347277241376952
"201","ss16",-10.016451651083,"lowAnx","id","trno","ss16",0.0100639326685126,0.0153380211665009,"acq","75/25","first","acq","first",0.0100639326685126,0.0100639326685126
"202","ss17",8.98354834891703,"hiAnx","id","trno","ss17",0.0467633375805302,0.0153380211665009,"acq","75/25","first","acq","first",0.0467633375805302,0.0467633375805302
"203","ss18",-6.01645165108297,"lowAnx","id","trno","ss18",0.0270388439013611,0.0175789090447558,"acq","75/25","first","acq","first",0.0270388439013611,0.0270388439013611
"204","ss19",-6.01645165108297,"lowAnx","id","trno","ss19",-0.0156981956509128,0.0153380211665009,"acq","75/25","first","acq","first",0.0156981956509128,0.0156981956509128
"205","ss20",-11.016451651083,"lowAnx","id","trno","ss20",0.000516814906997808,0.0153380211665009,"acq","75/25","first","acq","first",0.000516814906997808,0.000516814906997808
"206","ss21",9.98354834891703,"hiAnx","id","trno","ss21",0.0202017914583072,0.0153380211665009,"acq","75/25","first","acq","first",0.0202017914583072,0.0202017914583072
"207","ss22",11.983548348917,"hiAnx","id","trno","ss22",0.0110427170203652,0.023282166085135,"acq","75/25","first","acq","first",0.0110427170203652,0.0110427170203652
"208","ss23",3.98354834891703,"hiAnx","id","trno","ss23",0.0173361179879364,0.0175789090447558,"acq","75/25","first","acq","first",0.0173361179879364,0.0173361179879364
"209","ss24",-13.016451651083,"lowAnx","id","trno","ss24",0.0957059526328662,0.0153380211665009,"acq","75/25","first","acq","first",0.0957059526328662,0.0957059526328662
"210","ss25",-0.0164516510829671,"hiAnx","id","trno","ss25",0.0270633560980333,0.0153380211665009,"acq","75/25","first","acq","first",0.0270633560980333,0.0270633560980333
"211","ss26",9.98354834891703,"hiAnx","id","trno","ss26",0.0214369289247034,0.0153380211665009,"acq","75/25","first","acq","first",0.0214369289247034,0.0214369289247034
"212","ss27",-13.016451651083,"lowAnx","id","trno","ss27",0.00227346232300923,0.0153380211665009,"acq","75/25","first","acq","first",0.00227346232300923,0.00227346232300923
"213","ss28",-2.01645165108297,"lowAnx","id","trno","ss28",0.0133095458526787,0.0175789090447558,"acq","75/25","first","acq","first",0.0133095458526787,0.0133095458526787
"214","ss29",-0.0164516510829671,"hiAnx","id","trno","ss29",0.104636297799042,0.0202363740475926,"acq","75/25","first","acq","first",0.104636297799042,0.104636297799042
"215","ss3",5.98354834891703,"hiAnx","id","trno","ss3",-0.0073206391533364,0.0153380211665009,"acq","75/25","first","acq","first",0.0073206391533364,0.0073206391533364
"216","ss30",12.983548348917,"hiAnx","id","trno","ss30",0.0373355967973454,0.0153380211665009,"acq","75/25","first","acq","first",0.0373355967973454,0.0373355967973454
"217","ss32",-13.016451651083,"lowAnx","id","trno","ss32",-0.011417160341164,0.0153380211665009,"acq","75/25","first","acq","first",0.011417160341164,0.011417160341164
"218","ss33",-3.01645165108297,"lowAnx","id","trno","ss33",0.0201027920104821,0.0175789090447558,"acq","75/25","first","acq","first",0.0201027920104821,0.0201027920104821
"219","ss34",12.983548348917,"hiAnx","id","trno","ss34",0.048414425782202,0.023282166085135,"acq","75/25","first","acq","first",0.048414425782202,0.048414425782202
"220","ss35",-1.01645165108297,"lowAnx","id","trno","ss35",0.0542881237573736,0.0175789090447558,"acq","75/25","first","acq","first",0.0542881237573736,0.0542881237573736
"221","ss36",-3.01645165108297,"lowAnx","id","trno","ss36",0.00107210278172668,0.0153380211665009,"acq","75/25","first","acq","first",0.00107210278172668,0.00107210278172668
"222","ss37",12.983548348917,"hiAnx","id","trno","ss37",0.0545467108594227,0.0153380211665009,"acq","75/25","first","acq","first",0.0545467108594227,0.0545467108594227
"223","ss38",-20.016451651083,"lowAnx","id","trno","ss38",0.0174755545775942,0.0153380211665009,"acq","75/25","first","acq","first",0.0174755545775942,0.0174755545775942
"224","ss39",-7.01645165108297,"lowAnx","id","trno","ss39",0.04833594211299,0.0153380211665009,"acq","75/25","first","acq","first",0.04833594211299,0.04833594211299
"225","ss4",-12.016451651083,"lowAnx","id","trno","ss4",0.00881575919219722,0.0153380211665009,"acq","75/25","first","acq","first",0.00881575919219722,0.00881575919219722
"226","ss40",15.983548348917,"hiAnx","id","trno","ss40",0.0114002692707156,0.0153380211665009,"acq","75/25","first","acq","first",0.0114002692707156,0.0114002692707156
"227","ss41",1.98354834891703,"hiAnx","id","trno","ss41",0.0249567685779386,0.0153380211665009,"acq","75/25","first","acq","first",0.0249567685779386,0.0249567685779386
"228","ss42",6.98354834891703,"hiAnx","id","trno","ss42",0.00885827768884227,0.023282166085135,"acq","75/25","first","acq","first",0.00885827768884227,0.00885827768884227
"229","ss5",26.983548348917,"hiAnx","id","trno","ss5",0.0429161769261447,0.0153380211665009,"acq","75/25","first","acq","first",0.0429161769261447,0.0429161769261447
"230","ss7",19.983548348917,"hiAnx","id","trno","ss7",-0.0228636406232917,0.0202363740475926,"acq","75/25","first","acq","first",0.0228636406232917,0.0228636406232917
"231","ss9",0.983548348917033,"hiAnx","id","trno","ss9",0.0358408639598242,0.0153380211665009,"acq","75/25","first","acq","first",0.0358408639598242,0.0358408639598242
"232","f04",-1.01645165108297,"lowAnx","id","trno","f04",0.0186842560184968,0.0109027358395766,"acq","75/25","second","acq","second",0.0186842560184968,0.0186842560184968
"233","f12",-3.01645165108297,"lowAnx","id","trno","f12",0.00993091439872941,0.00961223155505559,"acq","75/25","second","acq","second",0.00993091439872941,0.00993091439872941
"234","f15",-15.016451651083,"lowAnx","id","trno","f15",0.00998745364620188,0.0109027358395766,"acq","75/25","second","acq","second",0.00998745364620188,0.00998745364620188
"235","f20",-14.016451651083,"lowAnx","id","trno","f20",0.0321144496274646,0.00961223155505559,"acq","75/25","second","acq","second",0.0321144496274646,0.0321144496274646
"236","f27",2.98354834891703,"hiAnx","id","trno","f27",0.0241165390911151,0.00961223155505559,"acq","75/25","second","acq","second",0.0241165390911151,0.0241165390911151
"237","f31",-2.01645165108297,"lowAnx","id","trno","f31",0.00187325408768171,0.00961223155505559,"acq","75/25","second","acq","second",0.00187325408768171,0.00187325408768171
"238","f36",0.983548348917033,"hiAnx","id","trno","f36",0.0294696700121781,0.0109027358395766,"acq","75/25","second","acq","second",0.0294696700121781,0.0294696700121781
"239","f38",11.983548348917,"hiAnx","id","trno","f38",0.0393461349089194,0.0109027358395766,"acq","75/25","second","acq","second",0.0393461349089194,0.0393461349089194
"240","f40",-10.016451651083,"lowAnx","id","trno","f40",0.0255313551061045,0.00961223155505559,"acq","75/25","second","acq","second",0.0255313551061045,0.0255313551061045
"241","f42",-8.01645165108297,"lowAnx","id","trno","f42",0.0067946276672035,0.0109027358395766,"acq","75/25","second","acq","second",0.0067946276672035,0.0067946276672035
"242","m01",-6.01645165108297,"lowAnx","id","trno","m01",0.0210896180090326,0.00961223155505559,"acq","75/25","second","acq","second",0.0210896180090326,0.0210896180090326
"243","m08",-1.01645165108297,"lowAnx","id","trno","m08",0.00684663839074948,0.00961223155505559,"acq","75/25","second","acq","second",0.00684663839074948,0.00684663839074948
"244","m14",-0.0164516510829671,"hiAnx","id","trno","m14",-0.0196947934292259,0.0109027358395766,"acq","75/25","second","acq","second",0.0196947934292259,0.0196947934292259
"245","m22",9.98354834891703,"hiAnx","id","trno","m22",0.0309303217746159,0.00961223155505559,"acq","75/25","second","acq","second",0.0309303217746159,0.0309303217746159
"246","m26",4.98354834891703,"hiAnx","id","trno","m26",0.00709868777129879,0.0109027358395766,"acq","75/25","second","acq","second",0.00709868777129879,0.00709868777129879
"247","m27",-10.016451651083,"lowAnx","id","trno","m27",0.0359061774066959,0.0109027358395766,"acq","75/25","second","acq","second",0.0359061774066959,0.0359061774066959
"248","m29",1.98354834891703,"hiAnx","id","trno","m29",0.0110770379156779,0.0109027358395766,"acq","75/25","second","acq","second",0.0110770379156779,0.0110770379156779
"249","m34",-7.01645165108297,"lowAnx","id","trno","m34",0.039426666760196,0.00961223155505559,"acq","75/25","second","acq","second",0.039426666760196,0.039426666760196
"250","m39",3.98354834891703,"hiAnx","id","trno","m39",0.0121808415445068,0.00961223155505559,"acq","75/25","second","acq","second",0.0121808415445068,0.0121808415445068
"251","m40",-7.01645165108297,"lowAnx","id","trno","m40",0.0705113920962072,0.00961223155505559,"acq","75/25","second","acq","second",0.0705113920962072,0.0705113920962072
"252","m41",-11.016451651083,"lowAnx","id","trno","m41",0.0106431613327744,0.0109027358395766,"acq","75/25","second","acq","second",0.0106431613327744,0.0106431613327744
"253","m43",-8.01645165108297,"lowAnx","id","trno","m43",0.0352971372406625,0.0109027358395766,"acq","75/25","second","acq","second",0.0352971372406625,0.0352971372406625
"254","pl10",-9.01645165108297,"lowAnx","id","trno","pl10",0.00433039699537353,0.0147871258866387,"acq","75/25","second","acq","second",0.00433039699537353,0.00433039699537353
"255","pl11",11.983548348917,"hiAnx","id","trno","pl11",-0.00485511017585371,0.0148557960471951,"acq","75/25","second","acq","second",0.00485511017585371,0.00485511017585371
"256","pl12",-3.01645165108297,"lowAnx","id","trno","pl12",0.00986330728793536,0.0147871258866387,"acq","75/25","second","acq","second",0.00986330728793536,0.00986330728793536
"257","pl13",5.98354834891703,"hiAnx","id","trno","pl13",0.02342819746647,0.0145814760281564,"acq","75/25","second","acq","second",0.02342819746647,0.02342819746647
"258","pl14",-14.016451651083,"lowAnx","id","trno","pl14",0.0613457389002373,0.0147871258866387,"acq","75/25","second","acq","second",0.0613457389002373,0.0613457389002373
